track_id,split,text,genre,labels
141735,validation,Title: In Tune - Remix 2 (2017 brand new!). Artist: Kellee Maize. Album: The Remixes. Genre: Hip-Hop,Hip-Hop,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
143186,validation,Title: Snow Storm. Artist: HOT POCKET DINGLEBERRY DISEASE. Album: Chimichanga Fangas (with 3 bonus tracks). Genre: Experimental,Experimental,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
10381,test,Title: Baron in the Trees. Artist: Big Blood. Album: Big Blood & The Bleedin' Hearts. Genre: Folk,Folk,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
10382,test,Title: New Dish Rag. Artist: Big Blood. Album: Big Blood & The Bleedin' Hearts. Genre: Folk,Folk,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
10383,test,Title: Graceless Lady. Artist: Big Blood. Album: Big Blood & The Bleedin' Hearts. Genre: Folk,Folk,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
10384,test,Title: Blood Mumble. Artist: Big Blood. Album: Big Blood & The Bleedin' Hearts. Genre: Folk,Folk,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
10385,test,Title: Curee. Artist: Big Blood. Album: Big Blood & The Bleedin' Hearts. Genre: Folk,Folk,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
10386,test,Title: The Birds &amp; The Herds. Artist: Big Blood. Album: Big Blood & The Bleedin' Hearts. Genre: Folk,Folk,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
10387,test,Title: Tease it Like a Cop. Artist: Big Blood. Album: Big Blood & The Bleedin' Hearts. Genre: Folk,Folk,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
10388,test,Title: Night Lighter. Artist: Big Blood. Album: Big Blood & The Bleedin' Hearts. Genre: Folk,Folk,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
10389,test,Title: Terrapin (oh! syd). Artist: Big Blood. Album: Big Blood & The Bleedin' Hearts. Genre: Folk,Folk,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
10993,test,Title: Oh Country (Skin &amp; Bones). Artist: Big Blood. Album: Big Blood & The Bleedin' Hearts. Genre: Folk,Folk,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
15094,test,Title: banjo bird. Artist: guitarrorisms. Album: recordings without the frogs from the pond. Genre: Experimental,Experimental,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
39316,test,Title: Hart Island. Artist: John Badger & The Moustache Riders of Doom. Album: Saint Carbonarius Speaks. Genre: Experimental,Experimental,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
39317,test,Title: Brave New World. Artist: John Badger & The Moustache Riders of Doom. Album: Saint Carbonarius Speaks. Genre: Experimental,Experimental,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
39318,test,Title: A Dream of Heaven in a Terminal Ward. Artist: John Badger & The Moustache Riders of Doom. Album: Saint Carbonarius Speaks. Genre: Experimental,Experimental,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
42018,test,Title: La boite a track (Spain). Artist: Electronischebasisgeluide. Album: La Boite A Sons - Contest Contributions. Genre: Electronic,Electronic,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
51301,test,Title: Skeletons Fighting Over A Pickled Herring. Artist: John Badger & The Moustache Riders of Doom. Album: The Hanging Man. Genre: Experimental,Experimental,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
51305,test,Title: A Nation of Culls & Weeds. Artist: John Badger & The Moustache Riders of Doom. Album: The Hanging Man. Genre: Experimental,Experimental,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
57271,test,Title: The existence of the light. Artist: Sol Rezza. Album: The existence of the light. Genre: Experimental,Experimental,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
57272,test,Title: The existence of the light. Artist: Sol Rezza. Album: The existence of the light. Genre: Experimental,Experimental,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
57273,test,Title: The existence of the light. Artist: Sol Rezza. Album: The existence of the light. Genre: Experimental,Experimental,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
57274,test,Title: The existence of the light. Artist: Sol Rezza. Album: The existence of the light. Genre: Experimental,Experimental,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
59581,test,Title: Búsqueda exploratoria #005 - Tu pars.mp3. Artist: Circus Marcus. Album: Búsquedas Exploratorias. Genre: International,International,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
63064,test,"Title: Underwater. Artist: Koona. Album: Underwater, Starkey. Genre: Electronic",Electronic,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
63065,test,"Title: Starkey. Artist: Koona. Album: Underwater, Starkey. Genre: Electronic",Electronic,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
84777,test,Title: Nothings Wrong (Shufflin' Edit). Artist: Howse. Album: AS220's Spring Sampler 2013. Genre: Electronic,Electronic,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
93518,test,Title: Mantilla. Artist: Moon Veil. Album: Snake Charm. Genre: Electronic,Electronic,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
93519,test,Title: Scorpio. Artist: Moon Veil. Album: Snake Charm. Genre: Electronic,Electronic,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
93520,test,Title: Slow Moving. Artist: Moon Veil. Album: Snake Charm. Genre: Electronic,Electronic,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
93521,test,Title: Ivory. Artist: Moon Veil. Album: Snake Charm. Genre: Electronic,Electronic,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
93522,test,Title: Snake Charm. Artist: Moon Veil. Album: Snake Charm. Genre: Electronic,Electronic,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
93523,test,Title: Up There. Artist: Moon Veil. Album: Snake Charm. Genre: Electronic,Electronic,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
95486,test,Title: Pop Music. Artist: Ventolyn & Becotyde. Album: Audissect. Genre: Pop,Pop,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
111994,test,Title: Aego. Artist: Serakhe0n. Album: Signal. Genre: Instrumental,Instrumental,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
112000,test,Title: Green. Artist: Serakhe0n. Album: Signal. Genre: Instrumental,Instrumental,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
112001,test,Title: Blue. Artist: Serakhe0n. Album: Signal. Genre: Instrumental,Instrumental,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
115002,test,Title: Squire Tuck - Get on the Funky Train to Groove Town. Artist: Squire Tuck. Album: Lost in the Moment. Genre: Instrumental,Instrumental,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
115011,test,"Title: Squire Tuck - Funk In, Funk Out. Artist: Squire Tuck. Album: Lost in the Moment. Genre: Instrumental",Instrumental,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
131410,test,Title: PITHIA. Artist: Suburban Howl. Album: Suburban Howl. Genre: Experimental,Experimental,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
136054,test,Title: Vertigo. Artist: Sinapsi. Album: Come Realtà. Genre: Rock,Rock,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
137624,test,Title: You Can't Kill Me. Artist: The Sun Through A Telescope. Album: I Die Smiling. Genre: Rock,Rock,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
137627,test,Title: I Die Smiling. Artist: The Sun Through A Telescope. Album: I Die Smiling. Genre: Rock,Rock,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
137630,test,Title: The Bitten. Artist: The Sun Through A Telescope. Album: I Die Smiling. Genre: Rock,Rock,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
137631,test,Title: It's Cold But I'm Warm. Artist: The Sun Through A Telescope. Album: I Die Smiling. Genre: Rock,Rock,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
137632,test,Title: Mr. Yawning Infinity Chasm/SuperInfinity. Artist: The Sun Through A Telescope. Album: I Die Smiling. Genre: Rock,Rock,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
139933,test,Title: Intro. Artist: Resonancedj & Giulio Maddaloni. Album: Rotated ( EP ). Genre: Electronic,Electronic,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
139934,test,Title: Fasten your seatbelt. Artist: Resonancedj & Giulio Maddaloni. Album: Rotated ( EP ). Genre: Electronic,Electronic,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
139935,test,Title: Kevlar Boyz. Artist: Resonancedj & Giulio Maddaloni. Album: Rotated ( EP ). Genre: Electronic,Electronic,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
139936,test,Title: Particel Size. Artist: Resonancedj & Giulio Maddaloni. Album: Rotated ( EP ). Genre: Electronic,Electronic,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
139937,test,Title: Speleology. Artist: Resonancedj & Giulio Maddaloni. Album: Rotated ( EP ). Genre: Electronic,Electronic,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
144592,test,Title: Dark Matter. Artist: Trillion Catz. Album: The Big Numbers. Genre: Electronic,Electronic,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
